signal,market,corr_win,vol_win,agg,shrink,rebal,scheme,minvol,timing,sharpe,ann,vol,maxdd,turnover,sh_h1,sh_h2,n
beta,advw_top100,365,90,1.0,1.0,M,rank,50000000.0,none,0.5877192364315196,0.22499091983384717,0.3828204113241797,-0.48747028992676605,20.40059118089672,0.40567993559885807,0.8125917847067986,2007
beta,btceth,365,180,3.0,0.8,M,q20,50000000.0,fund63,0.5875479397914247,0.2273112111342845,0.3868811304401447,-0.5323768043588013,15.155746779694143,0.6826205951723621,0.5307531814973484,1704
beta,advw_top100,365,180,3.0,0.8,M,q20,20000000.0,none,0.5874767610876905,0.23410803728701116,0.39849752840192204,-0.6761475831577161,19.013263482227618,0.1461151750062183,1.0408267075145674,2007
beta,advw,365,90,1.0,0.4,M,rank,50000000.0,none,0.587193466298237,0.19907697073860833,0.3390313110832481,-0.5963154727249409,20.60821001574956,0.3330186476952789,0.8582422772489476,2007
beta,eqw_top100,365,90,1.0,0.4,W,q20,20000000.0,none,0.5870551726133704,0.28327733436800434,0.48253954241975205,-0.9375927838908269,33.740592318846986,0.10195924636439871,1.276638861004258,2021
beta,advw_top100,365,90,1.0,1.0,W,q20,50000000.0,fund90,0.587023210513698,0.2408342661921075,0.4102636179945182,-0.5632762824958084,26.642735328712167,0.21506380796175023,0.9464212286689806,1673
beta,eqw_top100,365,180,3.0,0.6,W,q20,5000000.0,fund63,0.587002826033705,0.16510006798394433,0.28125940908922387,-0.4940155370700843,18.95891558818314,-0.265901070693699,1.3208297040049446,1704
beta,advw,730,180,3.0,1.0,W,rank,50000000.0,fund63,0.5867698605168351,0.17285997738812045,0.29459586972627216,-0.44370318158823463,19.00192115043704,0.19114257097668988,0.9319295475882778,1704
beta,sqrt_advw,365,180,3.0,0.8,W,q20,20000000.0,none,0.5867377285136124,0.312269073244871,0.5322123634966255,-0.7830429135690529,28.824131763866337,0.37765699039327144,0.9232357252887899,2021
beta,eqw_top100,365,180,3.0,0.4,W,rank,5000000.0,fund63,0.5867017794287366,0.12409983235243702,0.211521145330889,-0.479802645735523,14.02683847717891,-0.5444456035003187,1.5409088828788156,1704
beta,eqw_top100,365,90,1.0,1.0,W,rank,50000000.0,none,0.5864379790463968,0.2626729019425678,0.4479125011134145,-0.8196052788745022,31.457553054835483,0.16570945901144202,1.0568543252830858,2021
beta,sqrt_advw,730,180,3.0,1.0,W,rank,50000000.0,fund63,0.5863422113733026,0.1897854969485444,0.3236770153457618,-0.48549328531960084,20.245921039192904,0.21947703134455535,0.9061115554741386,1704
beta,advw,730,180,3.0,1.0,W,q20,50000000.0,none,0.5861071936489364,0.2848888295860423,0.48606949833255847,-0.6698008086055836,33.410294442684076,0.24657084717210187,0.964737771438479,2021
beta,advw_top100,365,90,1.0,1.0,W,q20,50000000.0,none,0.586029542632016,0.29170990394410223,0.4977733761235905,-0.6159076946142812,38.72019583149552,0.14602841765984828,1.0744987300072437,2021
beta,eqw,365,90,1.0,0.8,M,q20,20000000.0,none,0.5853765488114133,0.26276013917275276,0.44887370309978775,-0.8096909833905543,22.19072233176693,0.11410554826075753,1.1557819635218267,2007
beta,advw_top100,365,180,3.0,0.4,W,q20,5000000.0,fund63,0.5851623393149462,0.14861759256485826,0.25397668745881,-0.5386088356667712,17.774199593281907,-0.5221212312837901,1.4606663536334827,1704
beta,advw,365,90,1.0,0.4,M,rank,5000000.0,fund63,0.5851352421303936,0.11201512436096253,0.1914345886143031,-0.21562674610414326,11.142094589261406,0.03778757592426548,1.0603514758266583,1704
beta,sqrt_advw,180,90,1.0,1.0,W,q20,50000000.0,none,0.5847093006480912,0.3188178473172833,0.5452587242308372,-0.6768562046762188,43.043815518088856,0.6649883827847503,0.49956526524116646,2021
beta,eqw_top100,365,180,3.0,0.6,M,q20,5000000.0,fund90,0.5845882946219281,0.1566024480397065,0.2678850217844103,-0.4147538699412863,11.405790668851452,-0.170906496257309,1.2037791385409864,1673
beta,eqw,365,90,1.0,0.8,M,rank,20000000.0,fund63,0.5840510087577512,0.15507661405203185,0.26551895592453895,-0.40820671619045246,15.016871318299847,0.4841271817314339,0.6714459104688287,1704
beta,eqw_top25,365,180,3.0,0.6,W,rank,20000000.0,fund63,0.5839098575570958,0.15564876005505004,0.26656299433997893,-0.3786157309167887,19.937506154131352,0.0025393680494042435,1.0610570183483485,1704
beta,advw,365,180,3.0,1.0,M,rank,50000000.0,fund63,0.5838073151984446,0.17903880292911753,0.3066744767805104,-0.40686835489545364,13.431443277093434,0.09976199696034486,0.9734534400011555,1704
beta,eqw_top25,365,180,3.0,0.6,W,q20,20000000.0,fund90,0.5837235347713782,0.20307635189492765,0.347898174046494,-0.528632652230218,22.864664122311844,-0.23556065697175635,1.2652536053021097,1673
beta,eqw_top25,365,90,1.0,0.4,M,rank,5000000.0,fund63,0.5836486448933574,0.12276079114631298,0.21033337817265635,-0.2510747032330127,11.931259558436615,-0.07353261429480701,1.152464424719246,1704
beta,eqw_top100,180,90,1.0,0.6,W,q20,20000000.0,fund63,0.5833134807575,0.19333422845428547,0.3314413858620559,-0.6590365952338738,27.902645929134902,-0.02591758168474352,1.1471002255189484,1704
beta,sqrt_advw,365,90,1.0,0.4,M,rank,50000000.0,fund90,0.5831525636649697,0.16524787554783282,0.2833698861054314,-0.3827279502679525,14.43681518138701,-0.235694378522263,1.3124205271515286,1673
beta,sqrt_advw,180,90,1.0,1.0,W,q20,20000000.0,none,0.5831374751861766,0.33727253799502316,0.5783756872894218,-1.057830677685191,37.387995928223866,0.6228184174936038,0.540540599054659,2021
beta,eqw_top25,365,90,1.0,0.4,W,q20,5000000.0,fund63,0.5828649617303769,0.15944239162361123,0.27354945329063446,-0.38824836958975595,22.705786678264545,-0.1550863675004266,1.276155780436743,1704
beta,eqw,365,90,1.0,0.4,M,rank,50000000.0,none,0.5822364943369829,0.20622061727895782,0.35418703445202254,-0.5738285300573589,20.58569594702422,0.294557173894302,0.8864150598827425,2007
beta,eqw_top100,365,180,3.0,0.8,W,rank,50000000.0,fund63,0.5820781882066653,0.18968279562556656,0.32587167749742263,-0.5049544842591722,20.91570588870883,0.013056848523761742,1.0846496114437656,1704
beta,btceth,365,90,1.0,0.6,M,q20,20000000.0,fund63,0.5820666795598983,0.17535331603477744,0.3012598422011759,-0.458433763486616,15.62481547249858,0.3980905753014296,0.7427299374442687,1704
beta,btceth,730,180,3.0,0.8,M,rank,20000000.0,fund63,0.5819919898027591,0.13893400697913755,0.2387215106280469,-0.2924538544004177,12.457022521063271,0.18956458483611718,0.9150232458184299,1704
beta,eqw_top25,365,180,3.0,0.4,W,q20,50000000.0,fund63,0.5818553491760076,0.26046428395612525,0.44764439190080635,-0.6761088330380909,24.99435309278145,-0.2304725506788163,1.2677085010439386,1704
beta,advw_top100,365,90,1.0,0.4,W,q20,50000000.0,none,0.5817452227883187,0.2541461598119911,0.43686849475765777,-0.6341276981980821,37.635163706632994,-0.02085616842033704,1.1898701857370204,2021
beta,advw,365,180,3.0,0.6,W,rank,50000000.0,fund63,0.5816427328103937,0.16777135010078012,0.28844398913081737,-0.48981529743964,18.99513552603232,-0.0504263701731994,1.13012732138481,1704
beta,btceth,730,180,3.0,1.0,W,q20,20000000.0,fund63,0.5810239567528044,0.2581238416132685,0.4442567963218887,-0.6806086463929539,23.080641660413658,0.4621287522480482,0.6831775065227059,1704
beta,eqw,180,90,1.0,0.6,W,q20,20000000.0,fund63,0.5807743955449074,0.2127974295567685,0.36640291167986644,-0.5903573053054267,27.253361526192997,0.11389701865158533,0.9229121484080917,1704
beta,advw_top100,365,90,1.0,0.4,M,q20,20000000.0,none,0.5804061382147784,0.21437161462905668,0.3693476007824865,-0.5546942176221299,21.92776882450872,0.08175882323196128,1.1287992437302767,2007
beta,eqw_top25,365,90,1.0,1.0,M,rank,20000000.0,none,0.5798940336094658,0.24012280571936237,0.4140804902315566,-0.9503490331555594,21.958658770956244,0.40356150173629035,0.7790846799015411,2007
beta,sqrt_advw,365,180,3.0,0.8,M,q20,5000000.0,fund63,0.5798342157667662,0.17525919528564948,0.3022574220700113,-0.3592620467961005,12.141634059324751,0.04370873486952319,0.9956177615452614,1704
beta,sqrt_advw,365,180,3.0,1.0,W,q20,20000000.0,none,0.579614382199652,0.34145869833790865,0.5891135707193182,-0.9405093144348668,29.80488047670823,0.42618952029596935,0.8162295712706304,2021
beta,eqw_top100,180,90,1.0,1.0,M,q20,20000000.0,fund90,0.5796010996227566,0.24478458880579773,0.4223328578312221,-0.4609008764723896,18.088394841746087,0.20292937870528877,0.9752978595437126,1673
beta,eqw_top100,365,180,3.0,1.0,W,q20,20000000.0,none,0.5795753523824242,0.37414540138095753,0.6455509190357758,-0.9903904824976756,32.336613186184834,0.419059836010218,0.8291535262841917,2021
beta,eqw,365,180,3.0,0.4,W,rank,50000000.0,none,0.5795128681476326,0.2144851511983866,0.370112836120398,-0.6888575993942492,24.21430488337419,0.02494335870563488,1.1529361542471734,2021
totvol,advw,180,180,,,M,rank,50000000.0,fund90,0.5792770283302051,0.16465958462816777,0.28425015420136235,-0.39600727842441796,11.295300121393533,0.30814171623614894,0.8069519887239064,1673
beta,advw_top100,365,90,1.0,0.6,M,q20,20000000.0,none,0.5790317409617743,0.21730718801872118,0.37529408605091824,-0.5869100324706424,21.80106237100158,0.15536341259545855,1.0744559709899733,2007
beta,eqw_top100,730,180,3.0,1.0,W,rank,50000000.0,fund63,0.5789870638315879,0.20518210231266137,0.35438115137636894,-0.5429375793639074,21.76277705060206,0.2068818024733273,0.9073084434032059,1704
beta,advw,180,90,1.0,1.0,M,q20,50000000.0,fund90,0.5788588093864202,0.2367556852410799,0.409004201718959,-0.5404449687402805,15.737900865415915,0.270320741399779,0.8808773805088311,1673
beta,eqw,180,90,1.0,0.8,W,q20,50000000.0,none,0.5785811322517331,0.2814126408619476,0.486384061240885,-0.8405672649866317,42.22400832161377,0.5023478364098035,0.6629482477401865,2021
beta,eqw_top25,180,90,1.0,0.4,M,rank,20000000.0,fund90,0.5779901496098101,0.144773145566773,0.25047683886050054,-0.41964254911165577,14.99068986951269,-0.22906499310964518,1.2335793171751988,1673
beta,advw_top100,365,90,1.0,0.6,W,rank,20000000.0,fund90,0.5777573130190226,0.13040093963166083,0.22570192828933933,-0.3725466609824643,19.899015967633556,-0.3058725251861924,1.4279379703379766,1673
beta,eqw,180,90,1.0,0.6,W,q20,50000000.0,none,0.5774981857455714,0.26268104755346183,0.45486038577650406,-0.8661635711805662,41.05381637485146,0.4383831434798369,0.7268104157150321,2021
beta,advw_top100,365,90,1.0,0.4,M,rank,5000000.0,fund90,0.5773706698868377,0.10622868009061451,0.18398696995023123,-0.22296688363915518,10.305851626382848,0.07922364899942604,1.0364465224406718,1673
beta,advw_top100,365,90,1.0,0.4,M,rank,20000000.0,none,0.5771964535542062,0.16139087099180655,0.27961168159992833,-0.6226009913196731,18.831267356823215,0.11767994774582645,1.0834293687069483,2007
beta,eqw,730,180,3.0,1.0,M,rank,5000000.0,fund90,0.5765351585005374,0.14241671415417015,0.24702173328781887,-0.3703020428823555,8.62054840104595,0.3908258077908527,0.7442363341833854,1673
beta,sqrt_advw,365,180,3.0,0.6,M,rank,5000000.0,fund90,0.5764734061670407,0.10861703580174174,0.1884163859768208,-0.21486057552760585,8.628530469428933,-0.1361294263227362,1.1794266192283678,1673
beta,sqrt_advw,365,90,1.0,0.6,W,rank,20000000.0,fund63,0.5757495897635029,0.14117190154153433,0.24519670365639798,-0.3682683077305162,21.738110979278993,-0.011406699333105388,1.074650584446956,1704
beta,eqw_top25,730,180,3.0,1.0,W,q20,5000000.0,fund63,0.5757411579041516,0.23110813039203468,0.4014097780213051,-0.6551383884365474,20.82827661311428,0.3364118771258285,0.7755046037241428,1704
beta,eqw_top100,365,180,3.0,0.8,M,rank,20000000.0,none,0.575577767733213,0.19727956548994494,0.34275049619600023,-0.6137374583497397,16.583014164336817,0.21820668715395294,0.9905778350477338,2007
beta,btceth,365,90,1.0,0.6,M,rank,20000000.0,fund63,0.5754166230908226,0.12742715489194978,0.2214519876180861,-0.37105360409461285,14.253546229299246,0.4560581470833699,0.6813371718640028,1704
beta,eqw_top100,365,90,1.0,0.6,M,q20,5000000.0,fund63,0.5749630646496743,0.17156612289249426,0.29839503342189416,-0.3209767881500116,14.539549021609442,0.1307201121772566,0.9524022286790849,1704
beta,advw_top100,180,90,1.0,0.6,M,q20,20000000.0,fund63,0.5748559198225128,0.1719999890786698,0.2992053889464597,-0.4499235555471226,16.134975973418683,-0.041975324761141374,1.154617817693402,1704
beta,eqw_top100,365,90,1.0,0.4,M,rank,5000000.0,fund90,0.5748457358209913,0.11263078173199897,0.19593218617363548,-0.26077297295510476,10.733592485483888,0.032820444517013624,1.058997015036418,1673
idvol,advw,90,90,,,M,rank,20000000.0,none,0.5747676375731726,0.16771427034953268,0.2917949087350647,-0.6957681526967958,18.647130227087906,-0.0319345622405421,1.2342096227521193,2007
beta,advw_top100,730,180,3.0,1.0,W,rank,50000000.0,fund63,0.57436122760492,0.1700143820508362,0.2960060217849214,-0.4473160852279351,19.025077446157482,0.18234671789551948,0.9170505152075336,1704
beta,eqw_top25,180,90,1.0,0.8,M,rank,20000000.0,none,0.5742866258952525,0.1944559391496251,0.33860433167233994,-0.7547921563703051,21.299985349890118,0.6323405362137102,0.5108417831347817,2007
beta,sqrt_advw,365,180,3.0,0.4,M,rank,20000000.0,none,0.5742205109088873,0.17538672457977655,0.3054344476517759,-0.5290282898505476,15.629967819515006,0.12018697806120202,1.0441729340959587,2007
beta,sqrt_advw,180,90,1.0,0.8,W,q20,20000000.0,none,0.5739192880165791,0.29326803687503816,0.5109917770642453,-0.9800324461134834,35.98234051836892,0.5515749753728377,0.6079034599422295,2021
beta,advw_top100,365,180,3.0,0.6,W,rank,50000000.0,fund63,0.5736955858528339,0.1663786604660402,0.29001209799916455,-0.507113991408375,19.07847925311826,-0.043073403062677165,1.1101198824981793,1704
beta,advw_top100,365,90,1.0,0.6,M,rank,20000000.0,none,0.5733160587427871,0.16282556192731565,0.2840066302771501,-0.6900039546496425,18.67603129104591,0.19272389492329345,1.0257055028151858,2007
beta,eqw,365,90,1.0,0.4,M,rank,50000000.0,fund90,0.5732777730036367,0.16157945792443706,0.2818519494971106,-0.37522853872996476,14.33537414007241,-0.23815880515472698,1.2871324593387694,1673
beta,eqw_top100,365,180,3.0,0.4,W,q20,5000000.0,fund90,0.5729262798392366,0.15273872367370447,0.2665940262271841,-0.5325532745642965,16.97277500458439,-0.38522722402357834,1.3791848036449434,1673
beta,eqw_top25,365,180,3.0,0.8,W,rank,50000000.0,fund90,0.5727563279510964,0.19124110541842088,0.3338961022090175,-0.3951844566654918,20.2360611286441,0.14827052568439525,0.9712932608490554,1673
beta,eqw_top100,730,180,3.0,1.0,W,rank,5000000.0,fund90,0.5726843479518895,0.15540047265357343,0.27135449608381546,-0.4429272430826014,13.619130209551246,0.4287261489148172,0.7034491606880549,1673
beta,sqrt_advw,365,180,3.0,0.6,W,q20,20000000.0,none,0.5726689080561941,0.28707924345499397,0.5013005585189266,-0.7597176630867277,28.220771781836937,0.31475277000457946,0.9767891200123595,2021
beta,sqrt_advw,365,90,1.0,0.4,M,rank,20000000.0,none,0.5724955019482739,0.16708680982629004,0.29185698273204363,-0.7012259837105425,18.884325088254514,0.07014958980014874,1.1297420097183675,2007
beta,advw,365,90,1.0,0.6,W,rank,20000000.0,fund90,0.5724878657514837,0.1292161523595754,0.22570985358782777,-0.37133794341634496,19.80529716011414,-0.3114087936440756,1.4088072601755188,1673
beta,eqw_top25,365,180,3.0,0.6,W,q20,50000000.0,fund63,0.5722589478839983,0.25265490637100424,0.44150450998665636,-0.6188602435105481,25.973342513605743,-0.09530453799168191,1.1371482977186342,1704
beta,btceth,730,180,3.0,1.0,W,rank,5000000.0,fund63,0.5716847581781934,0.14285999574588482,0.24989295884175997,-0.37453874512507035,12.739629378008766,0.37111622042413306,0.7406205659490233,1704
beta,btc,365,180,3.0,0.4,W,q20,5000000.0,fund63,0.5716731556067166,0.1425080552546378,0.24928239826723023,-0.4230571496556028,17.644179420177704,0.05167991989529059,0.9751128646924749,1704
beta,sqrt_advw,365,180,3.0,0.8,M,rank,20000000.0,none,0.5713496475961456,0.18262567705312627,0.3196390823403708,-0.5901131214378369,15.807601844493398,0.24718142662218337,0.9416259340442139,2007
beta,sqrt_advw,365,90,1.0,0.6,M,rank,50000000.0,none,0.5711451656446226,0.20055799714048042,0.3511506517158746,-0.4954546416659881,20.8355502736364,0.2731952705151265,0.9085382224469051,2007
beta,btc,730,180,3.0,0.8,M,q20,5000000.0,fund90,0.5707822409767661,0.16879563948801685,0.2957268593345877,-0.4978805778036923,9.969378507144434,0.013732363938118186,1.0899259092756335,1673
beta,advw_top100,365,90,1.0,1.0,M,q20,20000000.0,fund63,0.5707128738393817,0.22681121554274944,0.3974173808572293,-0.49640994057736376,16.36446739826232,0.581452500865818,0.5651707440176449,1704
beta,eqw,365,180,3.0,1.0,W,q20,20000000.0,fund63,0.5704670702715756,0.228260918424138,0.40012987658599203,-0.4900771454179408,24.58676825037125,0.10243309921510678,0.9385264122928286,1704
beta,sqrt_advw,180,90,1.0,0.4,M,rank,20000000.0,fund63,0.5704165429324397,0.13409402203308,0.23508087851681064,-0.43361163013086446,15.324652217189172,-0.09895853487646443,1.1268657540488314,1704
beta,eqw,730,180,3.0,0.8,W,q20,5000000.0,fund63,0.5699705442066302,0.1693706269401746,0.29715680689416996,-0.5210306839572256,17.421624853061516,0.1441423240237203,0.9182840846950444,1704
beta,eqw,365,180,3.0,0.6,W,rank,20000000.0,fund90,0.5699153101011898,0.12984437817894479,0.22783100555043975,-0.26565130755601024,16.94154463205014,-0.20279003930703157,1.204501270903853,1673
beta,eqw_top100,365,180,3.0,0.8,W,q20,20000000.0,none,0.5697785065145181,0.32520643903717655,0.5707594009232606,-0.8910114035411068,30.682133967216487,0.349093281208772,0.9296893673973396,2021
beta,eqw_top25,365,90,1.0,1.0,W,q20,20000000.0,none,0.569714400100938,0.3160439713538577,0.5547410620090755,-1.236572118800392,39.82077159801696,0.032903695996623454,1.128718389387269,2021
beta,eqw,180,90,1.0,0.6,M,q20,20000000.0,fund90,0.5694630699990767,0.1713531621359867,0.30090302806864105,-0.4268474783948306,15.631417038237437,-0.04217504932263669,1.1479555805610513,1673
beta,eqw_top25,365,90,1.0,0.4,M,rank,50000000.0,fund90,0.5692358841096173,0.17230655398164602,0.30269798301834583,-0.45515354538572594,15.208634572194295,-0.27722634727098,1.3323073565829842,1673
beta,eqw_top25,730,180,3.0,0.4,M,rank,50000000.0,fund90,0.5689879719838384,0.1714023613757722,0.30124074640481274,-0.5077904438041494,13.318771815120682,-0.23040766007927818,1.2928376234830874,1673
beta,btc,365,90,1.0,0.6,M,q20,50000000.0,fund63,0.5686855027004446,0.20805406023943593,0.3658508248433906,-0.5198824065694871,16.079814537711204,0.38851390332570207,0.7496054300422533,1704
beta,eqw_top100,365,180,3.0,1.0,W,q20,20000000.0,fund63,0.5684014648293437,0.25160191619310834,0.4426482543788816,-0.5766648146202353,26.594107346348927,0.20185760353657872,0.8704409888648204,1704
beta,advw_top100,365,180,3.0,0.8,W,q20,20000000.0,fund90,0.568270710577349,0.1865869393611906,0.3283416440231855,-0.4411208820198227,21.084019483996443,-0.20476113473036694,1.2354216893149335,1673
beta,advw_top100,365,180,3.0,0.4,M,q20,20000000.0,none,0.5680533084512913,0.21655232011372774,0.38121830626094544,-0.7917481849522925,19.02264907449777,0.014816895484098619,1.1016976109349734,2007
beta,advw_top100,365,90,1.0,0.6,M,rank,50000000.0,fund90,0.5679393847220243,0.14975739139216024,0.2636855189492773,-0.41133940588883655,14.067449262683258,-0.18606263502350184,1.2917343769464298,1673
beta,advw,365,180,3.0,0.6,W,q20,50000000.0,fund90,0.5678980431496136,0.21336596359490675,0.3757117429240642,-0.5052336582460348,22.572188789985262,0.05200748675260574,1.0096876326965567,1673
beta,sqrt_advw,365,180,3.0,0.6,W,rank,20000000.0,fund90,0.5678154222680735,0.13188128262872528,0.23226083240560927,-0.27694185110597025,17.03284379134721,-0.14350725913183734,1.159601661132033,1673
beta,eqw_top25,365,180,3.0,0.4,W,q20,50000000.0,fund90,0.567577316882073,0.24924254960993364,0.4391340918610378,-0.5826774478854995,23.084075459368346,-0.12246710976814679,1.1684783295687764,1673
beta,advw,365,90,1.0,1.0,M,rank,50000000.0,none,0.567527829170896,0.21780946306424318,0.3837864010694278,-0.48125608240015755,20.29182476342562,0.3976554324433217,0.7785828995696398,2007
beta,eqw_top25,365,90,1.0,0.8,W,rank,50000000.0,fund90,0.5668119049361163,0.18865049807559967,0.3328273390744358,-0.44133925880632985,23.410330708765922,-0.14170345310146268,1.2828551440516827,1673
beta,btceth,365,180,3.0,0.4,W,rank,5000000.0,fund63,0.5663643569450998,0.1080880959667734,0.19084551250680284,-0.38783056824226436,13.574996601222443,-0.4850034428520742,1.3333871382870914,1704
beta,eqw,730,180,3.0,1.0,W,rank,50000000.0,fund63,0.5661138328665852,0.18407899661843552,0.3251625131403863,-0.4713009558238948,20.108288812684894,0.239252858957085,0.8448914047911988,1704
beta,btceth,730,180,3.0,1.0,M,q20,50000000.0,fund63,0.5659462309457344,0.2087416621669773,0.36883656212031984,-0.6360817448505527,14.161585640692016,0.02601383017684179,1.061187024775562,1704
beta,eqw_top25,365,90,1.0,0.4,M,rank,5000000.0,fund90,0.5657884673315027,0.11400129596957857,0.201491021029921,-0.2448048942469913,11.016132631011953,0.01509490468109081,1.060861736767093,1673
beta,eqw_top25,365,180,3.0,0.8,M,q20,5000000.0,fund63,0.5657626539725741,0.19243889777361906,0.34014068695129474,-0.3973265147508963,13.402583447872969,-0.008077353418472693,1.0234075998740477,1704
beta,sqrt_advw,365,90,1.0,0.6,M,rank,20000000.0,none,0.5657554395638061,0.1687416114689298,0.2982589289800351,-0.7850849609266275,18.957928265907125,0.13800183662764534,1.0760212698658433,2007
beta,eqw_top25,365,90,1.0,0.6,M,q20,5000000.0,fund63,0.5657215434530733,0.17449943127397438,0.30845463336760676,-0.36419620942047376,15.261706616941153,0.040157066699066615,1.019665024497201,1704
beta,advw_top100,180,90,1.0,0.6,M,q20,20000000.0,fund90,0.5656359740599795,0.16597149384435383,0.2934245724384467,-0.423654348479379,15.042806398027604,-0.18617846865908688,1.2852198168276403,1673
beta,advw,730,180,3.0,0.4,W,q20,50000000.0,none,0.5651427085453272,0.25862321360883406,0.45762461356801026,-0.5400706999981983,32.08861406619867,0.08531039042605335,1.0721257562261632,2021
beta,advw,365,180,3.0,0.6,M,rank,50000000.0,none,0.5650793656384813,0.18628779522308672,0.3296666035798365,-0.5789998632199196,17.477929375241235,-0.046738533507598774,1.1875997078169243,2007
beta,eqw,180,90,1.0,0.4,W,q20,50000000.0,fund63,0.5647341218894916,0.22522924232957137,0.39882350578710857,-0.7070891646482158,29.176531294701103,-0.28883593851605505,1.383226309777951,1704
beta,advw_top100,365,90,1.0,0.6,W,rank,20000000.0,fund63,0.5646593488425758,0.1330329998572728,0.23559868464050118,-0.37426126454839415,21.259572550377584,0.02682678205224676,1.0289302319059583,1704
beta,eqw_top25,365,90,1.0,0.8,W,q20,20000000.0,none,0.5646134336726817,0.2636133024197817,0.4668916584308616,-1.0674132385979485,37.29844765617807,-0.08104878166137734,1.2620993997076477,2021
beta,advw_top100,365,180,3.0,1.0,M,rank,50000000.0,fund90,0.5644921435938142,0.16867322402264454,0.29880526405344443,-0.44251591735974477,12.408554043311598,0.014672605831784173,1.0580973829551092,1673
beta,advw_top100,365,180,3.0,0.6,M,rank,20000000.0,none,0.564444393120507,0.1630359864650539,0.28884330937139147,-0.4994207235853466,15.374958794449439,0.21358293717723925,0.935657006054709,2007
beta,eqw_top100,365,180,3.0,0.6,W,rank,50000000.0,none,0.563826937956647,0.20941935594380223,0.37142488562670384,-0.6392592203259087,25.276576236884313,0.06878214970101944,1.0779928623884234,2021
beta,advw,365,180,3.0,0.6,M,rank,20000000.0,none,0.5636560583811301,0.1626149453374431,0.28850030602791277,-0.49655277860529373,15.30667008861562,0.21421189518200073,0.9355731224755033,2007
beta,sqrt_advw,365,180,3.0,1.0,W,q20,20000000.0,fund90,0.5635023818585534,0.21845467729975854,0.38767303268399234,-0.41260481099986457,22.6228487579712,-0.03039792497243528,1.0857256257640566,1673
beta,eqw_top100,365,180,3.0,0.4,M,rank,20000000.0,none,0.5633813902004747,0.18062799385132938,0.3206140582440154,-0.5426963434832501,15.933399440483244,0.08420719453231634,1.0643059140491724,2007
beta,advw,730,180,3.0,1.0,W,q20,5000000.0,fund63,0.5632774956779965,0.18419516919620282,0.3270060860047211,-0.5446874170406982,17.403413300150728,0.27866916514695506,0.7889762742518276,1704
beta,btceth,365,180,3.0,0.4,M,rank,20000000.0,fund63,0.5630786954060657,0.13168427552130332,0.23386478052830406,-0.3789430652015223,13.082573591054679,0.24577605342106718,0.7958698634286009,1704
beta,btceth,730,180,3.0,0.8,W,q20,50000000.0,fund63,0.5629262115416781,0.19615930870763384,0.34846362575729967,-0.6857005787388832,23.600680859379345,-0.2064533469623203,1.2734612352768473,1704
beta,eqw_top25,180,90,1.0,1.0,M,rank,20000000.0,none,0.5628967818924694,0.22402693315760144,0.39798936566028814,-0.8593812438455246,22.256189172125396,0.6882135895123849,0.42582500038504306,2007
beta,eqw_top100,180,90,1.0,0.6,W,q20,20000000.0,fund90,0.5628704375258928,0.18175327986843043,0.32290429155833844,-0.5796848379391513,26.111670426706272,-0.1880719845219316,1.2553778521391261,1673
totvol,advw,90,90,,,M,rank,50000000.0,none,0.5628401226902381,0.2073301682764618,0.368364229766482,-0.5915263367864428,19.02813703366745,0.5063514689984598,0.6267774106275207,2007
beta,btceth,365,90,1.0,0.6,W,q20,50000000.0,fund63,0.5628105517917493,0.19727462178242525,0.35051692111028615,-0.508924534155273,26.362075291539043,0.1664016711622579,0.9227049130680347,1704
beta,eqw_top25,365,90,1.0,0.6,W,rank,50000000.0,fund63,0.5627128686194999,0.18232374709757002,0.32400849041335017,-0.39317421951716125,24.295903415848894,-0.11719203529550064,1.230421655274177,1704
beta,eqw_top100,365,90,1.0,1.0,W,q20,50000000.0,fund63,0.5626032832768071,0.283974025783211,0.5047500329703775,-0.6875278381937322,31.669064264617525,0.4449740114379718,0.6675723999930807,1704
beta,sqrt_advw,365,90,1.0,1.0,M,q20,20000000.0,none,0.5623732798495413,0.28640032350518946,0.5092708593513078,-0.941565468526375,23.270952844645898,0.265627806901539,0.8988772765268483,2007
beta,btceth,730,180,3.0,0.8,M,rank,20000000.0,fund90,0.562186631093084,0.12681133685140875,0.2255680406430938,-0.31621344659150485,11.404677110309029,0.08480082314946182,1.0080791736860621,1673
beta,eqw_top100,365,90,1.0,0.6,M,rank,20000000.0,none,0.5621530286869622,0.17569346437860264,0.31253672116465364,-0.8333405625241359,19.599388303684524,0.09794429221976468,1.1133135508008511,2007
beta,eqw_top100,365,90,1.0,0.4,M,rank,20000000.0,none,0.5620069934817871,0.17104361135792684,0.30434427567932,-0.73516751626512,19.2577084145226,0.029780906680797456,1.1491581531743504,2007
beta,btceth,730,180,3.0,0.6,W,q20,50000000.0,none,0.5617754779444145,0.2405964467137883,0.4282786560818775,-0.7388145956995049,32.51895960232981,0.045240064055307325,1.1757355060063936,2021
beta,sqrt_advw,180,90,1.0,1.0,M,q20,20000000.0,none,0.5617115092095786,0.2747437612107241,0.48911898137414733,-1.2010030694225309,23.7922003789756,0.4527139818378482,0.6925635056954142,2007
beta,advw_top100,365,180,3.0,1.0,M,q20,20000000.0,none,0.5616367849602389,0.24852784084928206,0.4425063448557355,-0.7559746738353124,19.27666488884984,0.19163563042958745,0.934165330071161,2007
